"PMID","Autobiography","Bibliography","Biography","Case-Control Studies","Case Reports","Clinical Studies as Topic","Clinical Study","Cohort Studies","Comment","Congress","Consensus Development Conference","Cross-Cultural Comparison","Cross-Over Studies","Cross-Sectional Studies","Diagnostic Test Accuracy","Double-Blind Method","Editorial","Evaluation Studies as Topic","Evaluation Study","Feasibility Studies","Focus Groups","Follow-Up Studies","Genome-Wide Association Study","Historical Article","Human Experimentation","interview","Interviews as Topic","Lecture","Legal Case","Letter","Longitudinal Studies","Matched-Pair Analysis","Meta-analysis","Multicenter Study","News","Personal Narrative","Portrait","Practice Guideline","Predictive Value of Tests","Prospective Studies","Random Allocation","Randomized Controlled Trial","Reproducibility of Results","Retrospective Studies","Review","Systematic Reviews as Topic","Systematic Review","Twin Study","Validation Study"
35542991,0.0,0.0,0.0,0.00015,0.00016,0.0061,0.9898,0.00069,0.00015,0.0,0.00002,0.00002,0.00007,0.00091,0.0,0.9031,0.0001,0.00038,0.0015,0.00006,0.00002,0.0224,0.00017,0.0003,0.0,0.0,0.00004,0.0,0.0,0.00013,0.00013,0.0,0.0026,0.8367,0.00001,0.0,0.0,0.0,0.00039,0.009,0.00012,0.8148,0.0074,0.0025,0.0025,0.0,0.0,0.00002,0.00061
35670991,0.0,0.0,0.0,0.00072,0.00033,0.0646,0.0016,0.0386,0.00015,0.00021,0.00002,0.00004,0.00006,0.9013,0.0,0.00022,0.00026,0.00038,0.0019,0.00006,0.00002,0.0017,0.0037,0.00056,0.0,0.0,0.00009,0.00002,0.0,0.001,0.5902,0.00017,0.9411,0.0018,0.00001,0.0,0.0,0.0,0.0509,0.009,0.00032,0.00006,0.00081,0.0014,0.9509,0.00037,0.9956,0.00004,0.00013
36646411,0.0,0.0,0.0,0.00072,0.00064,0.0011,0.0087,0.0054,0.00015,0.00005,0.00007,0.00004,0.0025,0.0014,0.0,0.00024,0.00021,0.00017,0.013,0.00089,0.00002,0.0066,0.00004,0.00045,0.0,0.0,0.00017,0.00002,0.0,0.00033,0.0039,0.00017,0.00029,0.0078,0.00001,0.00003,0.00002,0.00004,0.0254,0.0018,0.0524,0.0179,0.0062,0.0041,0.0056,0.00003,0.0,0.00008,0.00054
37369561,0.0,0.0,0.0,0.00015,0.001,0.0277,0.7908,0.2347,0.00023,0.0,0.00001,0.0,0.00006,0.00075,0.0,0.002,0.0001,0.00017,0.0025,0.0007,0.00006,0.1166,0.0022,0.00045,0.0,0.0,0.00017,0.0,0.0,0.00079,0.0089,0.00002,0.00029,0.0532,0.00001,0.0,0.0,0.0,0.0028,0.6346,0.00026,0.00006,0.0204,0.0017,0.0162,0.00004,0.0,0.00008,0.0031
33393402,0.0,0.00002,0.00006,0.0061,0.0033,0.023,0.1612,0.0016,0.00037,0.00005,0.00002,0.00002,0.0056,0.011,0.0,0.0013,0.00021,0.00038,0.0041,0.3972,0.00005,0.0119,0.00004,0.0015,0.00002,0.0,0.0003,0.00001,0.0,0.0018,0.0024,0.00006,0.00071,0.0292,0.00009,0.0,0.0,0.00004,0.0028,0.1174,0.0019,0.0064,0.0168,0.0023,0.6851,0.00003,0.0,0.00008,0.00077
33707272,0.0,0.0,0.0,0.0016,0.00016,0.0012,0.7908,0.0225,0.00015,0.0,0.00001,0.00002,0.00039,0.0202,0.0,0.0013,0.00021,0.0011,0.0444,0.0031,0.0167,0.1246,0.0005,0.00026,0.0,0.0,0.0019,0.00016,0.0,0.001,0.491,0.00002,0.0026,0.0113,0.00001,0.00003,0.0,0.00003,0.027,0.0498,0.00032,0.0105,0.0016,0.0099,0.0062,0.00044,0.0,0.00002,0.0011
34017692,0.00005,0.00002,0.0037,0.006,0.035,0.0089,0.0385,0.0054,0.0067,0.00021,0.00002,0.00023,0.0005,0.0072,0.0,0.002,0.0013,0.00038,0.0063,0.00089,0.00016,0.0279,0.00036,0.003,0.00014,0.00004,0.00092,0.00036,0.00006,0.0032,0.0024,0.00006,0.00086,0.008,0.0024,0.00088,0.00022,0.00004,0.0056,0.009,0.0039,0.0023,0.0112,0.0099,0.0162,0.00004,0.0,0.00004,0.0011
34374162,0.0,0.0,0.0,0.0003,0.00016,0.00094,0.8898,0.00069,0.00062,0.0,0.00001,0.00002,0.00039,0.0023,0.0,0.0011,0.0001,0.00075,0.0148,0.0004,0.00005,0.0329,0.00004,0.00045,0.0,0.0,0.0034,0.00001,0.0,0.00013,0.0017,0.0,0.00071,0.0364,0.00001,0.0,0.0,0.0,0.0112,0.0026,0.00049,0.7832,0.1121,0.0013,0.0021,0.0,0.0,0.0,0.00022
34477852,0.0,0.0,0.0,0.00015,0.00064,0.00052,0.9898,0.00013,0.00015,0.0,0.0,0.00023,0.0053,0.00049,0.0,0.0018,0.0001,0.00012,0.0,0.0015,0.00016,0.0654,0.00017,0.00026,0.0,0.0,0.00009,0.0,0.0,0.0001,0.0024,0.0,0.00023,0.8864,0.00001,0.0,0.0,0.0,0.003,0.1087,0.00012,0.4703,0.00072,0.0204,0.00045,0.00003,0.0,0.00002,0.00041
34991042,0.0,0.0,0.0,0.3663,0.00049,0.0013,0.0857,0.0133,0.00015,0.0,0.0,0.00065,0.00039,0.0592,0.0,0.00024,0.00021,0.00014,0.0269,0.0004,0.00005,0.1228,0.00004,0.00045,0.0,0.0,0.00017,0.00002,0.0,0.0039,0.0164,0.0043,0.00029,0.0733,0.00001,0.0,0.0,0.0,0.0013,0.024,0.0021,0.0018,0.0031,0.0442,0.00096,0.0,0.0,0.00002,0.0011
35320762,0.0,0.0,0.0001,0.0229,0.0069,0.0119,0.1485,0.1132,0.0011,0.00019,0.00003,0.00002,0.0007,0.0271,0.0,0.002,0.0024,0.00039,0.0046,0.00099,0.00006,0.1532,0.0037,0.00045,0.0,0.0,0.00091,0.00004,0.0,0.0018,0.0048,0.00003,0.0029,0.0379,0.00032,0.00003,0.00004,0.00003,0.0152,0.1174,0.00015,0.0169,0.0097,0.039,0.00096,0.0,0.0,0.00008,0.00077
35428862,0.00003,0.0,0.0001,0.0015,0.0035,0.0022,0.0531,0.0035,0.00023,0.00005,0.00002,0.00008,0.00007,0.0023,0.0,0.00037,0.0114,0.00038,0.0635,0.0005,0.00005,0.0075,0.00008,0.00056,0.0,0.0,0.0033,0.00024,0.00006,0.00039,0.0419,0.00003,0.00034,0.0112,0.00015,0.00003,0.00004,0.00003,0.0152,0.009,0.001,0.002,0.00099,0.0037,0.2086,0.00004,0.0,0.00004,0.00061
35968702,0.0,0.0,0.0001,0.00015,0.001,0.6573,0.00081,0.0,0.0274,0.00005,0.00045,0.00008,0.00002,0.0,0.0,0.00016,0.0012,0.00017,0.007,0.00006,0.0,0.0123,0.00005,0.0015,0.0,0.0,0.00004,0.00025,0.0,0.0002,0.0016,0.0,0.9739,0.0,0.00001,0.0,0.0,0.0,0.0074,0.0013,0.0019,0.0,0.0648,0.0041,0.9864,0.0035,0.9985,0.0,0.00022
36647082,0.0,0.0,0.0,0.0203,0.001,0.00052,0.025,0.003,0.00015,0.00005,0.00002,0.00023,0.00039,0.011,0.0,0.00024,0.00021,0.00038,0.013,0.0018,0.00005,0.1279,0.0,0.00045,0.0,0.0,0.00092,0.00004,0.0,0.00033,0.8382,0.00003,0.00071,0.0078,0.00001,0.0,0.00004,0.0,0.0074,0.02,0.00032,0.0042,0.0227,0.0112,0.00071,0.0,0.0,0.00001,0.00054
36738082,0.0,0.0,0.00001,0.0034,0.0012,0.0061,0.0039,0.003,0.00015,0.00005,0.00007,0.00008,0.00006,0.0271,0.0,0.00022,0.0019,0.00038,0.0041,0.00024,0.00076,0.0207,0.00036,0.00067,0.0,0.00004,0.0034,0.002,0.00038,0.001,0.0024,0.00006,0.00071,0.1538,0.00015,0.00003,0.0,0.0076,0.0056,0.0084,0.00032,0.00033,0.005,0.0086,0.8286,0.00004,0.00002,0.0,0.00041
36810252,0.00003,0.00002,0.0011,0.006,0.0012,0.0071,0.0089,0.0045,0.00023,0.00021,0.00002,0.00078,0.00006,0.014,0.0,0.00071,0.0026,0.00038,0.0025,0.00022,0.00014,0.0081,0.00027,0.00056,0.00002,0.00004,0.00055,0.00002,0.00006,0.001,0.0013,0.00002,0.00071,0.0028,0.00015,0.00003,0.00022,0.00004,0.0019,0.0249,0.0072,0.001,0.002,0.0023,0.0942,0.00003,0.00002,0.00004,0.00061
36482852,0.0,0.0,0.0,0.0039,0.0023,0.0035,0.0282,0.0088,0.00023,0.0,0.00001,0.0034,0.00026,0.0394,0.0,0.00037,0.0,0.00017,0.0187,0.00033,0.00002,0.2534,0.00005,0.0019,0.0,0.0,0.0034,0.0,0.0,0.00079,0.0024,0.00003,0.0042,0.0233,0.00001,0.0,0.0,0.00004,0.0044,0.0333,0.00099,0.0018,0.0074,0.845,0.0385,0.0,0.0,0.00003,0.00041
37041092,0.0,0.0,0.0,0.006,0.00049,0.0668,0.8393,0.0015,0.0011,0.0,0.0,0.00002,0.00007,0.0202,0.0,0.0265,0.0001,0.00017,0.0031,0.00006,0.00006,0.0516,0.00027,0.00045,0.0,0.0,0.00004,0.00002,0.0,0.00033,0.0016,0.00003,0.00023,0.008,0.00001,0.0,0.0,0.0,0.0015,0.3704,0.00032,0.5169,0.00099,0.0248,0.0013,0.0,0.0,0.00001,0.00041
37271132,0.0,0.0,0.0,0.002,0.00016,0.0061,0.00081,0.00013,0.00015,0.00005,0.00001,0.00006,0.0,0.0,0.0,0.00016,0.0001,0.0013,0.0264,0.0018,0.00002,0.0048,0.0,0.0003,0.0,0.0,0.00039,0.00001,0.0,0.00013,0.0419,0.00003,0.1177,0.00061,0.00001,0.0,0.0,0.00004,0.077,0.02,0.0096,0.0,0.1322,0.0023,0.9864,0.0024,0.998,0.0,0.0054
37383232,0.0,0.0,0.0,0.00015,0.9398,0.00052,0.00084,0.0015,0.00015,0.0,0.00001,0.00008,0.00006,0.0017,0.0,0.00016,0.0001,0.00017,0.00021,0.00006,0.00002,0.0329,0.00017,0.00027,0.0,0.0,0.00009,0.0,0.0,0.0025,0.0016,0.0,0.00029,0.00061,0.00015,0.0,0.0,0.0,0.0023,0.00051,0.00037,0.00033,0.0012,0.0013,0.0323,0.0,0.0,0.00004,0.00013
37767072,0.00005,0.00002,0.0011,0.0135,0.0121,0.0105,0.0468,0.0073,0.0045,0.00023,0.00002,0.0012,0.00007,0.011,0.0,0.0013,0.0047,0.0013,0.0074,0.00099,0.00051,0.0156,0.00036,0.0025,0.00002,0.00053,0.0015,0.00024,0.0024,0.0053,0.0024,0.00006,0.00071,0.0078,0.0064,0.00065,0.00013,0.00028,0.0105,0.009,0.0039,0.0077,0.0323,0.0204,0.0513,0.00004,0.0,0.00014,0.002
33027183,0.0,0.0,0.0,0.00072,0.00064,0.0022,0.00084,0.0073,0.00015,0.0014,0.00045,0.00023,0.00006,0.00049,0.0,0.00094,0.00021,0.00038,0.00065,0.00016,0.00005,0.0224,0.0015,0.00067,0.0,0.0,0.00004,0.00002,0.0,0.0001,0.0016,0.00002,0.0029,0.0028,0.00001,0.0,0.0,0.00003,0.0056,0.0013,0.00049,0.00027,0.0045,0.00083,0.9573,0.0,0.0012,0.00004,0.00013
33619823,0.0,0.0,0.0001,0.00045,0.00016,0.0022,0.9859,0.00069,0.00023,0.0,0.00001,0.00002,0.00007,0.00049,0.0,0.0074,0.00021,0.00019,0.0151,0.0347,0.00005,0.0525,0.00005,0.0019,0.0,0.0,0.00009,0.00001,0.0,0.0004,0.0048,0.00002,0.0026,0.3333,0.00001,0.0,0.00003,0.0,0.2901,0.1378,0.0018,0.8341,0.1907,0.0041,0.0039,0.0,0.0,0.00002,0.00041
33863723,0.00005,0.00002,0.0011,0.0088,0.0043,0.0061,0.0056,0.0088,0.00062,0.00021,0.00007,0.00078,0.00006,0.0072,0.0,0.00071,0.0024,0.00019,0.0025,0.0005,0.00014,0.0048,0.00027,0.0038,0.00002,0.00053,0.00034,0.00004,0.00038,0.001,0.0013,0.00003,0.00071,0.0018,0.00094,0.00065,0.00013,0.00018,0.0056,0.0064,0.0021,0.0029,0.0074,0.0099,0.1317,0.00004,0.00004,0.00016,0.0018
33947273,0.0,0.0,0.0,0.0003,0.001,0.1798,0.025,0.003,0.00015,0.0014,0.00007,0.00002,0.00006,0.0177,0.0,0.00018,0.00026,0.00038,0.0031,0.00024,0.00016,0.0782,0.00005,0.00045,0.0,0.0,0.00034,0.00001,0.0,0.00039,0.0343,0.00006,0.00071,0.0143,0.00001,0.00003,0.0,0.00043,0.0079,0.0053,0.00032,0.0016,0.0046,0.0567,0.9573,0.00003,0.0,0.00004,0.00013
34307083,0.0,0.0,0.0,0.00072,0.0042,0.0027,0.7908,0.0049,0.00015,0.00001,0.00001,0.00006,0.00026,0.0014,0.0,0.0023,0.00026,0.00017,0.013,0.0193,0.00014,0.1,0.00027,0.00026,0.00002,0.0,0.00021,0.00002,0.0,0.0032,0.0017,0.00017,0.00023,0.0035,0.00015,0.0,0.0,0.00004,0.0028,0.0013,0.0039,0.0105,0.0027,0.0274,0.0077,0.00003,0.0,0.00008,0.0017
34939863,0.0,0.0,0.0,0.00044,0.001,0.0518,0.7908,0.0016,0.00015,0.00001,0.00002,0.00002,0.00006,0.003,0.0,0.0013,0.00021,0.00017,0.00065,0.00099,0.00005,0.0224,0.00049,0.00073,0.0,0.0,0.00004,0.00002,0.0,0.0053,0.0048,0.00006,0.00034,0.0375,0.00015,0.0,0.0,0.00003,0.00067,0.007,0.0018,0.001,0.0323,0.0099,0.0013,0.0,0.0,0.00004,0.00054
35076903,0.0,0.0,0.0,0.0061,0.0014,0.0017,0.0478,0.00042,0.00015,0.00001,0.00007,0.00008,0.00006,0.0162,0.0,0.00008,0.00021,0.00038,0.0391,0.0025,0.00006,0.0352,0.00004,0.00023,0.0,0.0,0.0093,0.00002,0.0,0.00013,0.00077,0.00006,0.0026,0.015,0.00001,0.0,0.0,0.00004,0.0019,0.0058,0.00047,0.00062,0.1924,0.0099,0.0062,0.0,0.00006,0.00003,0.0011
35266213,0.0,0.0,0.0,0.00045,0.9741,0.00095,0.0,0.00069,0.00023,0.0,0.00002,0.0,0.00006,0.00011,0.00002,0.00008,0.00021,0.00004,0.00021,0.00006,0.00005,0.0017,0.00004,0.00023,0.0,0.0,0.00009,0.00001,0.0,0.0119,0.00077,0.0,0.00014,0.0,0.00015,0.00003,0.0,0.0,0.0013,0.0,0.00037,0.00009,0.0028,0.00063,0.0035,0.0,0.0,0.00004,0.00006
36146383,0.0,0.0,0.00001,0.0123,0.0012,0.0022,0.0225,0.00042,0.00059,0.00001,0.00001,0.00078,0.00007,0.0023,0.0035,0.003,0.00021,0.00038,0.0165,0.0044,0.00002,0.01,0.00027,0.00067,0.00002,0.0,0.00091,0.00002,0.0,0.0177,0.00095,0.00002,0.0014,0.0035,0.00001,0.0,0.0,0.00004,0.0074,0.0151,0.004,0.0032,0.2584,0.0239,0.0035,0.00003,0.0,0.00008,0.002
37432983,0.0,0.0,0.0,0.00093,0.00033,0.0027,0.0138,0.0015,0.00015,0.00001,0.0,0.0,0.00006,0.9196,0.0,0.00024,0.00015,0.00017,0.0025,0.00013,0.00005,0.01,0.00005,0.00026,0.0,0.0,0.00055,0.0,0.0,0.00033,0.00057,0.00002,0.00056,0.0047,0.00001,0.0,0.0,0.0,0.0013,0.0018,0.00015,0.0064,0.00099,0.0201,0.0225,0.0,0.00027,0.00002,0.00022
33598364,0.0,0.0,0.0,0.00072,0.9741,0.0017,0.0031,0.0016,0.00015,0.0,0.0,0.00023,0.00006,0.0023,0.0,0.00022,0.00021,0.00019,0.00065,0.0004,0.00006,0.0123,0.00005,0.00045,0.0,0.0,0.00034,0.00002,0.0,0.00039,0.00077,0.00002,0.00041,0.0014,0.00015,0.00003,0.0,0.0,0.0112,0.0058,0.00047,0.0015,0.00099,0.0014,0.024,0.0,0.0,0.00003,0.00013
33860704,0.00005,0.0,0.0001,0.006,0.0246,0.0048,0.0468,0.0133,0.0093,0.00005,0.00007,0.0015,0.00026,0.0281,0.0,0.00079,0.0047,0.00071,0.011,0.0015,0.0016,0.0329,0.00034,0.00067,0.0,0.00004,0.0143,0.00024,0.0,0.0013,0.009,0.00017,0.00097,0.0063,0.00094,0.00076,0.00003,0.00003,0.0079,0.009,0.0045,0.0066,0.0168,0.0099,0.0265,0.00003,0.0,0.00008,0.0018
33937974,0.00005,0.0,0.0164,0.0015,0.8583,0.0071,0.0501,0.0024,0.2557,0.00005,0.00002,0.0034,0.00006,0.003,0.0,0.0013,0.004,0.00071,0.0035,0.0005,0.00014,0.0224,0.00027,0.0129,0.0,0.0,0.00009,0.00003,0.0,0.0039,0.0048,0.00002,0.0016,0.0047,0.00015,0.0359,0.00004,0.0,0.0074,0.02,0.00099,0.002,0.0286,0.0033,0.043,0.00003,0.0,0.00004,0.00023
34106144,0.00005,0.0,0.0068,0.0028,0.6717,0.0022,0.025,0.003,0.0012,0.00082,0.00007,0.00008,0.00006,0.0162,0.0,0.0013,0.0047,0.00038,0.0025,0.00024,0.00006,0.0207,0.00027,0.003,0.0,0.00004,0.00009,0.0006,0.0,0.0018,0.0146,0.00003,0.00071,0.0047,0.00015,0.0067,0.0018,0.00043,0.004,0.0179,0.0019,0.001,0.0027,0.0033,0.0121,0.0,0.0,0.00002,0.0031
34915734,0.00005,0.00002,0.00049,0.0061,0.0362,0.0027,0.0147,0.0088,0.0027,0.00036,0.00007,0.0034,0.00007,0.0271,0.0,0.00079,0.0166,0.00038,0.0035,0.00099,0.00057,0.0402,0.00034,0.0014,0.0,0.00004,0.00091,0.00024,0.00006,0.0013,0.0066,0.00006,0.00071,0.0047,0.00015,0.00065,0.00004,0.00034,0.0056,0.02,0.0021,0.002,0.0055,0.0112,0.049,0.0,0.0,0.00004,0.0013
35337924,0.0,0.0,0.0,0.0135,0.00016,0.0035,0.025,0.0225,0.00015,0.0,0.0,0.00002,0.00006,0.0348,0.0,0.0023,0.0,0.0,0.0031,0.0025,0.00002,0.0525,0.00004,0.0003,0.0,0.0,0.00055,0.0,0.0,0.00013,0.0595,0.00002,0.00029,0.025,0.0,0.0,0.0,0.0,0.2001,0.0423,0.00032,0.0064,0.0168,0.1199,0.00096,0.0,0.0,0.00002,0.0054
36197214,0.0,0.0,0.00001,0.00015,0.00025,0.0022,0.0133,0.5938,0.00015,0.00019,0.00001,0.0,0.00006,0.00041,0.0,0.00008,0.0098,0.00038,0.007,0.00006,0.0,0.5921,0.0,0.00045,0.0,0.0,0.00009,0.00002,0.0,0.00039,0.0343,0.00006,0.00023,0.0479,0.00001,0.0,0.00002,0.0,0.00089,0.0018,0.0021,0.00006,0.00099,0.9508,0.0062,0.0,0.0,0.0,0.00013
37016564,0.0,0.0,0.0,0.0095,0.9769,0.00052,0.0089,0.0045,0.00015,0.0,0.00002,0.00002,0.00039,0.00049,0.00026,0.00016,0.0,0.00038,0.0187,0.00016,0.00002,0.0268,0.0,0.00056,0.0,0.0,0.00091,0.0,0.0,0.00033,0.0017,0.00017,0.00023,0.0014,0.00001,0.0,0.0,0.00018,0.0194,0.0053,0.00015,0.0015,0.002,0.0156,0.0021,0.0,0.0,0.00004,0.00077
37473624,0.0,0.0,0.0,0.0143,0.0042,0.0119,0.0686,0.0628,0.00062,0.00036,0.00002,0.00023,0.00006,0.011,0.0,0.00024,0.00021,0.00038,0.0077,0.00016,0.00002,0.0329,0.00017,0.00045,0.0,0.0,0.0143,0.00002,0.00006,0.00039,0.003,0.00003,0.0042,0.0292,0.00015,0.0,0.0,0.00003,0.004,0.02,0.00047,0.0105,0.00099,0.1319,0.0039,0.0,0.00006,0.00008,0.0031
37709314,0.0,0.0,0.00001,0.00015,0.001,0.0518,0.9814,0.0015,0.00023,0.00001,0.0,0.00002,0.00006,0.00049,0.0,0.00037,0.00021,0.00017,0.00021,0.00008,0.00014,0.0268,0.001,0.0129,0.0,0.0,0.0015,0.00003,0.0,0.001,0.00057,0.0,0.00071,0.4715,0.00001,0.0,0.00002,0.00043,0.004,0.8364,0.001,0.0105,0.00099,0.0013,0.0121,0.0,0.00004,0.00002,0.00022
33130675,0.0,0.0,0.0,0.3702,0.00016,0.0017,0.0857,0.0133,0.00015,0.00005,0.0,0.0014,0.0018,0.011,0.0,0.00024,0.00021,0.00019,0.0025,0.00024,0.00002,0.0101,0.00049,0.00026,0.0,0.0,0.00009,0.0,0.0,0.00013,0.00057,0.00017,0.00029,0.0292,0.00001,0.0,0.0,0.00003,0.0056,0.0018,0.00047,0.0012,0.0027,0.0316,0.0025,0.0,0.0,0.00002,0.0017
33164945,0.0,0.0,0.0,0.00072,0.0014,0.0277,0.9859,0.0025,0.00015,0.0,0.00002,0.00002,0.0156,0.00049,0.0,0.0057,0.0,0.00017,0.0025,0.1912,0.00006,0.0268,0.00017,0.001,0.0,0.0,0.00091,0.00002,0.0,0.001,0.0039,0.0012,0.00014,0.0907,0.00001,0.0,0.0,0.0,0.0019,0.02,0.00026,0.3284,0.0027,0.0037,0.0025,0.00003,0.0,0.00008,0.00051
33646155,0.0,0.0,0.0001,0.028,0.00049,0.00052,0.0031,0.0022,0.00023,0.0,0.00001,0.00002,0.00007,0.0023,0.0,0.00008,0.0001,0.00071,0.0046,0.00099,0.00006,0.0029,0.00049,0.0003,0.0,0.0,0.00091,0.0006,0.0,0.00013,0.0039,0.00006,0.00086,0.0017,0.00001,0.00003,0.0,0.00003,0.004,0.0018,0.0162,0.00054,0.0213,0.0041,0.0021,0.0,0.0,0.00004,0.00023
34052305,0.0,0.0,0.0,0.00072,0.001,0.0061,0.025,0.0024,0.00015,0.00005,0.00001,0.00023,0.00006,0.0018,0.0,0.00024,0.0013,0.00034,0.0025,0.00089,0.00006,0.0224,0.0005,0.00026,0.0,0.0,0.00021,0.00002,0.0,0.00033,0.0016,0.00017,0.00029,0.0029,0.00015,0.0,0.0,0.00003,0.00089,0.0053,0.0021,0.00054,0.0074,0.0037,0.0942,0.0,0.0,0.00003,0.0031
34131185,0.00003,0.0,0.00001,0.0583,0.0042,0.0035,0.0468,0.0041,0.0011,0.00005,0.00002,0.00078,0.00007,0.0683,0.0,0.00018,0.00068,0.0011,0.0035,0.0005,0.00005,0.0055,0.0015,0.00045,0.00002,0.0,0.00055,0.00004,0.00038,0.0032,0.0039,0.00006,0.00071,0.0047,0.00015,0.00003,0.00004,0.00028,0.0023,0.02,0.00049,0.0247,0.0071,0.0052,0.0162,0.00004,0.0,0.00008,0.00051
34289965,0.0,0.0,0.00001,0.0029,0.001,0.0027,0.075,0.0628,0.00023,0.00019,0.00002,0.00004,0.00006,0.011,0.0,0.0011,0.00026,0.00017,0.0437,0.0131,0.00014,0.0052,0.00017,0.0019,0.0,0.0,0.00091,0.00003,0.0,0.00039,0.00057,0.00006,0.0066,0.0292,0.00024,0.00003,0.0,0.00003,0.0396,0.0212,0.0019,0.0029,0.015,0.1121,0.0385,0.0,0.0029,0.00001,0.00061
34526055,0.0,0.0,0.0,0.0135,0.001,0.00052,0.0175,0.017,0.00015,0.0,0.00002,0.00002,0.00006,0.0017,0.0,0.00016,0.00021,0.00008,0.0031,0.00024,0.00005,0.0017,0.01,0.00026,0.0,0.0,0.0003,0.00004,0.0,0.00013,0.00013,0.0,0.00029,0.0143,0.00001,0.0,0.0,0.0,0.0013,0.0026,0.0021,0.0056,0.0146,0.0167,0.0942,0.0,0.00002,0.00008,0.00022
35090475,0.0,0.0,0.0,0.00015,0.00033,0.0646,0.0138,0.00069,0.00037,0.0,0.00001,0.00002,0.00006,0.00026,0.0,0.00008,0.0013,0.0019,0.00056,0.00057,0.00002,0.0419,0.00004,0.00045,0.0,0.0,0.0015,0.00002,0.0,0.0039,0.0024,0.00017,0.0498,0.0063,0.00001,0.0,0.0,0.0,0.00067,0.0498,0.00032,0.00006,0.015,0.0041,0.9021,0.0139,0.9956,0.00002,0.00051
35421825,0.0,0.0,0.0,0.006,0.00033,0.004,0.0056,0.0024,0.0018,0.00005,0.00002,0.00023,0.8255,0.0019,0.0,0.00022,0.00015,0.00038,0.0025,0.0007,0.00014,0.0525,0.0037,0.0019,0.00002,0.0,0.0055,0.00002,0.0,0.00079,0.0012,0.00017,0.00014,0.0428,0.00001,0.0,0.0,0.00004,0.0074,0.0029,0.00037,0.002,0.0108,0.0201,0.0035,0.0,0.0,0.00043,0.00013
35598655,0.00003,0.00002,0.0001,0.0379,0.0033,0.0048,0.0175,0.0015,0.00023,0.00005,0.00007,0.00078,0.00007,0.014,0.0,0.0011,0.0013,0.00038,0.011,0.00057,0.00016,0.0329,0.0044,0.0052,0.00002,0.00004,0.0003,0.00004,0.00006,0.0013,0.0016,0.00006,0.00071,0.0113,0.00094,0.00006,0.00004,0.00018,0.0152,0.0058,0.004,0.0012,0.0221,0.0239,0.0385,0.00004,0.0,0.00004,0.0536
35547565,0.0,0.0,0.0,0.2117,0.001,0.0013,0.1612,0.0133,0.00037,0.00005,0.00002,0.0015,0.00006,0.0039,0.0,0.0057,0.00094,0.00039,0.0031,0.0005,0.00016,0.025,0.00034,0.00067,0.0,0.0,0.0251,0.00001,0.0,0.0039,0.0016,0.0012,0.0042,0.0479,0.00001,0.0,0.0,0.00004,0.004,0.0058,0.00049,0.387,0.0407,0.0316,0.0062,0.00003,0.0,0.00014,0.0017
35879665,0.0,0.0,0.0,0.0003,0.0014,0.1057,0.00076,0.0016,0.00073,0.0,0.00002,0.00002,0.00002,0.0,0.0,0.0,0.00068,0.00017,0.00065,0.00057,0.0,0.0017,0.00005,0.00026,0.0,0.0,0.00009,0.0,0.0,0.00017,0.00095,0.00003,0.9411,0.0028,0.00015,0.0,0.0,0.0,0.0023,0.02,0.00026,0.00006,0.00072,0.0033,0.8239,0.00003,0.9961,0.00008,0.00022
35946705,0.0,0.0,0.0,0.2117,0.00016,0.0061,0.0192,0.0403,0.00015,0.0,0.00002,0.0,0.00039,0.103,0.8627,0.0017,0.00026,0.00017,0.0529,0.00089,0.00003,0.0613,0.00005,0.00026,0.0,0.0,0.0143,0.00002,0.0,0.0001,0.00095,0.00002,0.00071,0.0197,0.00001,0.0,0.0,0.00004,0.077,0.0309,0.0012,0.0407,0.1326,0.0316,0.0025,0.00003,0.0,0.00002,0.0324
37042595,0.0,0.0,0.00018,0.00072,0.0121,0.0225,0.103,0.0045,0.00015,0.00001,0.00002,0.00023,0.0005,0.003,0.0,0.00018,0.0014,0.0011,0.007,0.00089,0.00016,0.0123,0.00005,0.003,0.0,0.0,0.00009,0.00016,0.0,0.001,0.0016,0.00006,0.0016,0.0035,0.00001,0.00005,0.00004,0.00043,0.0028,0.007,0.00049,0.0105,0.002,0.0041,0.0265,0.0,0.0,0.00002,0.00023
37208415,0.00027,0.00002,0.0001,0.00072,0.0014,0.0035,0.0138,0.017,0.00023,0.00021,0.00003,0.00078,0.00007,0.0072,0.0,0.00018,0.00068,0.0021,0.0264,0.0004,0.00014,0.0432,0.00027,0.0019,0.00014,0.00004,0.00091,0.00024,0.0,0.0032,0.0039,0.00006,0.00023,0.0078,0.00032,0.00076,0.00004,0.00004,0.007,0.0309,0.0072,0.0016,0.0467,0.0025,0.0385,0.00003,0.0,0.00043,0.0031
37900065,0.0,0.0,0.0,0.0203,0.0013,0.083,0.3684,0.0038,0.0065,0.0,0.0,0.00002,0.00006,0.0072,0.0,0.0023,0.00026,0.00075,0.0529,0.00006,0.00002,0.0782,0.0,0.00026,0.0,0.0,0.00009,0.00002,0.0,0.00039,0.0024,0.0012,0.00029,0.015,0.00001,0.0,0.0,0.0,0.0019,0.003,0.00026,0.0505,0.0031,0.8686,0.0025,0.0,0.0,0.00001,0.00077
