text,NUM_LABEL_BINARY,NUM_LABEL_MULTI
voprosy virusologii the use of immunostimulants for enhancing the immunogenicity of a herpes vaccine national immunostimulators and interferon inducers poludan ridostin larifan myelopide vegetan in combination with a commercial herpes vaccine hv were used for experimental immunization of mice a 3fold or greater rise of specific antibody titres was observed after a single immunization of intact balbc mice in experiments in chronically infected animals a single inoculation of hv resulted in a 3fold rise of specific antibody titres at 6 days postimmunization but not in later periods 20 30 days administration of larifan an interferon inducer but not the immunostimulator myelopide induced a synergic effect in these experiments activation of alphainterferon production was observed early after combined use of hv and immunostimulators it is concluded that combined experimental use of hv and immunostimulators activated both specific antibody production and interferon production,1,6
the international journal of neuropsychopharmacology stability of prepulse inhibition and habituation of the startle reflex in schizophrenia a 6year followup study of initially antipsychoticnaive firstepisode schizophrenia patients deficits in information processing appear to be core features in the pathogenesis of schizophrenia prepulse inhibition ppi and habituation of the startle reflex are operational measures of early information processing impaired ppi in schizophrenia has been replicated in many studies and is regarded as an endophenotype for schizophrenia however reports on the stability of ppi over a longer period of time are lacking both for patients with schizophrenia and for healthy subjects the current study examined 25 initially drugnaive firstepisode schizophrenia patients and 23 healthy matched controls three ppi measures stimulus onset asynchrony soa 30 60 120 ms and habituation were assessed at baseline and again after 6 yr sixteen patients and 17 healthy controls completed the study and 13 patients and 17 healthy controls were included in the final analysis the schizophrenia patients had ppi deficits compared to controls at baseline after 6 yr no significant group differences were found ppi had increased significantly in the patients and had decreased significantly in controls in addition patients showed significantly less habituation than controls while habituation did not change in patients or controls the present results show that ppi in drugnaive firstepisode schizophrenia patients can improve significantly over time as ppi increased in patients over the same period that it decreased in controls it is likely that the increase was caused by diseaserelated factors such as disease process clinical state or medication,0,0
epilepsy  behavior  eb selfreported memory problems in everyday activities in patients with epilepsy treated with antiepileptic drugs the goal of this study was to assess everyday memory complaints in a large cohort of patients with epilepsy treated with antiepileptic drugs and to determine demographic clinical and emotional state factors associated with patients selfperception of memory disturbances	this crosssectional epidemiological study was carried out in routine clinical practice using the questionnaire of memory efficiency qme and the hospital anxiety and depression scale hads	six hundred sixtyone patients were recruited the time since epilepsy diagnosis was 173 years sd125 the number of seizures in the past year 138 sd48 the proportion of patients free of seizures in the last year 425 the proportion of patients with partial seizures 732 and the proportion of patients on monotherapy 563 total qme score was 1100 sd186 depression and anxiety scores and polytherapy explained 387 of the qme variance	subjective memory functioning in this cohort of patients with epilepsy was relatively good complaints expressed by these patients are explained mainly by the presence of depressive and anxiety symptoms,0,3
alzheimer disease and associated disorders computerbased cognitive training for mild cognitive impairment results from a pilot randomized controlled trial we performed a pilot randomized controlled trial of intensive computerbased cognitive training in 47 subjects with mild cognitive impairment the intervention group performed exercises specifically designed to improve auditory processing speed and accuracy for 100 mind 5 dwk for 6 weeks the control group performed more passive computer activities reading listening visuospatial game for similar amounts of time subjects had a mean age of 74 years and 60 were men 77 successfully completed training on our primary outcome repeatable battery for assessment of neuropsychological status total scores improved 036 standard deviations sd in the intervention group p0097 compared with 003 sd in the control group p088 for a nonsignificant difference between the groups of 033 sd p026 on 12 secondary outcome measures most differences between the groups were not statistically significant however we observed a pattern in which effect sizes for verbal learning and memory measures tended to favor the intervention group whereas effect sizes for language and visuospatial function measures tended to favor the control group which raises the possibility that these training programs may have domainspecific effects we conclude that intensive computerbased mental activity is feasible in subjects with mild cognitive impairment and that larger trials are warranted,0,9
sensors basel switzerland utility of the full ecg waveform for stress classification the detection of psychological stress using the electrocardiogram ecg signal is most commonly based on the detection of the r peakthe most prominent part of the ecg waveformand the heart rate variability hrv measurements derived from it for stress detection algorithms focused on shortduration time windows there is potential benefit in including hrv features derived from the detection of smaller peaks within the ecg waveform the p q s and t waves however the potential drawback of using these small peaks is their smaller magnitude and subsequent susceptibility to noise making them more difficult to reliably detect in this work we demonstrate the potential benefits of including smaller waves within binary stress classification using a preexisting data set of ecg recordings from 57 participants aged 1840 with a selfreported fear of spiders during exposure to videos of spiders we also present an analysis of the performance of an automated peak detection algorithm and the reliability of detection for each of the smaller parts of the ecg waveform we compared two models one with only r peak features and one with small peak features they were similar in precision recall f1 area under roc curve auc and accuracy with the greatest differences less than the standard deviations of each metric there was a significant difference in the akaike information criterion aic which represented the information loss of the model the inclusion of novel small peak features made the model 4291028 times more probable to minimize the information loss and the small peak features showed higher regression coefficients than the r peak features indicating a stronger relationship with acute psychological stress this difference and further analysis of the novel features suggest that small peak intervals could be indicative of independent processes within the heart reflecting a psychophysiological response to stress that has not yet been leveraged in stress detection algorithms,0,0
psychopharmacology platelet 5ht uptake sites labelled with 3h paroxetine in controls and depressed patients before and after treatment with fluoxetine or lofepramine platelet 3h paroxetine binding was measured in 73 depressed patients and in 64 healthy volunteers no differences were found in bmax or kd either overall or when the 61 depressed subjects who had never received psychotropic drugs were analysed separately within the depressed group no differences in bmax or kd were found between subgroups divided on the basis of endogenicity suicidal thoughts or severity of depression none of the subgroups differed significantly from controls forty of the depressed subjects were retested after 6 weeks treatment with fluoxetine n  22 or lofepramine n  18 treatment was not associated with any change in bmax but a similar and significant increase in kd was noted following treatment with either antidepressant neither pre nor posttreatment platelet binding parameters appeared to relate to clinical response to treatment,0,3
acta psychiatrica scandinavica supplementum costeffectiveness of different clinical interventions for reducing the burden of schizophrenia in spain to estimate the costeffectiveness of interventions for reducing the burden of schizophrenia in spain	the study examined the costeffectiveness of seven different types of clinical interventions at the level of spanish population i current situation ii older antipsychotics alone iii new antipsychotics alone risperidone iv older antipsychotics plus psychosocial treatment v new antipsychotics plus psychosocial treatment vi older antipsychotics plus case management and psychosocial treatment vii new antipsychotics plus case management and psychosocial treatment	interventions based on the combination of haloperidol with psychosocial treatment or psychosocial treatment plus case management proved to be the most efficient strategies	the relatively modest additional cost of concurrent psychosocial treatment has significant health gains thereby making such a combined strategy for schizophrenia more costeffective than pharmacology alone,0,2
biomedical materials and engineering pilot study of vibration stimulation on neurological rehabilitation robotassisted therapy has been proved effective for dyskinesia and has many unique advantages compared with traditional treatment such as repeatability accuracy objectivity but some studies show that the effect of the robotassisted rehabilitation for improving patients activities of daily life adls is not obvious this study introduces a novel auxiliary methodvibration stimulation combined with robots which may improve patients adls in controlled trials two kinds of feedbackvibration and visual feedback are applied to prompt subjects for rehabilitation and electromyographic signals emgs and motion parameters are recorded in real time experimental results show that subjects emgs using vibration feedback are similar to healthy people and characteristics of motion are closer to the theoretical value compared with control group vibration stimulation may serve as a kind of efficient auxiliary means to improve the efficiency of neurological rehabilitation,0,2
the journal of nervous and mental disease how does addressing patients defenses help to repair alliance ruptures in psychodynamic psychotherapy an exploratory study interpreting or addressing defenses is an important aspect of psychoanalytic technique previous research has shown that therapist addressing defenses tads can produce a positive effect on alliance the potential value of tads during the process of alliance rupture and resolution has not yet been documented we selected patients n  17 undertaking a shortterm dynamic psychotherapy in which the therapeutic alliance measured with the helping alliance questionnaire and monitored after each session showed a pattern of rupture and resolution two control sessions 5 and 15 were also selected presence of tads was examined in each therapist interpretation compared with control sessions rupture sessions were characterized by fewer tads and especially fewer tads addressing specifically intermediateessentially neuroticdefenses resolution sessions were characterized by more tads addressing specifically intermediate defenses this confirms the link between therapist technique and alliance process in psychodynamic psychotherapy,0,2
journal of child neurology use of intravenous tissue plasminogen activator in a 16yearold patient with basilar occlusion intravenous tissue plasminogen activator tpa is currently approved by the us food and drug administration fda for the treatment of ischemic stroke in patients  18 years of age who present within 3 hours of stroke onset and meet certain criteria we report a case of a 16yearold previously healthy female who presented with a basilar artery occlusion and pontine ischemic stroke she was treated with intravenous tpa approximately 4 hours after the onset of symptoms the patient demonstrated a remarkable recovery 6 hours after onset of her symptoms and had minimal deficits on discharge from the hospital 1 week later she was found to have a lupus anticoagulant and was heterozygous for the prothrombin gene g2010a mutation these were likely contributing causes for her stroke she was also homozygous for plasminogen activator inhibitor 1 pai1 4g4g which at present is a controversial stroke risk factor,0,4
neurocritical care to decompress or not an expected utility inspired approach to shared decisionmaking for supratentorial ischemic stroke patients with large territorial supratentorial infarctions are at high risk of cerebral edema increased intracranial pressure tissue herniation and death there is strong evidence supporting prompt decompressive craniectomy after large hemispheric ischemic stroke as a means to reduce mortality nevertheless functional outcomes can vary significantly clinical trials have traditionally judged these outcomes by a priori dichotomization without taking into account individual patient and caregiver preferences if these are not incorporated into shared decisionmaking there are significant risks in both directions ie producing outcomes that may be judged as unacceptable to survivors or not offering lifesaving treatments to patients that according to their own values could be beneficial in the absence of decision aids we explore insights from decision theory and propose an expected utilityinspired approach as a supplementary navigating tool in the decisionmaking process four patient case scenarios are discussed as a demonstration of using individualized rankings of outcome preferences and deriving expected utilities for interventions such as decompressive craniectomy versus medical therapy the ultimate aim of the suggested approach is to assure that patient values are elicited and incorporated and possible range and nature of outcomes are discussed and by attempting to connect best available means to patient individualized ends,0,1
acta neuropathologica risk stratification of childhood medulloblastoma in the molecular era the current consensus historical risk stratification criteria for medulloblastoma rely primarily on clinicopathological variables pertaining to age presence of metastases extent of resection histological subtypes and in some instances individual genetic aberrations such as myc and mycn amplification in 2010 an international panel of experts established consensus defining four main subgroups of medulloblastoma wnt shh group 3 and group 4 delineated by transcriptional profiling this has led to the current generation of biomarkerdriven clinical trials assigning wnt tumors to a favorable prognosis group in addition to clinicopathological criteria including myc and mycn gene amplifications however outcome prediction of nonwnt subgroups is a challenge due to inconsistent survival reports in 2015 a consensus conference was convened in heidelberg with the objective to further refine the risk stratification in the context of subgroups and agree on a definition of risk groups of noninfant childhood medulloblastoma ages 317 published and unpublished data over the past 5 years were reviewed and a consensus was reached regarding the level of evidence for currently available biomarkers the following risk groups were defined based on current survival rates low risk 90  survival average standard risk 7590  survival high risk 5075  survival and very high risk 50  survival disease the wnt subgroup and nonmetastatic group 4 tumors with whole chromosome 11 loss or whole chromosome 17 gain were recognized as lowrisk tumors that may qualify for reduced therapy highrisk strata were defined as patients with metastatic shh or group 4 tumors or mycnamplified shh medulloblastomas very highrisk patients are group 3 with metastases or shh with tp53 mutation in addition a number of consensus points were reached that should be standardized across future clinical trials although we anticipate new data will emerge from currently ongoing and recently completed clinical trials this consensus can serve as an outline for prioritization of certain molecular subsets of tumors to define and validate risk groups as a basis for future clinical trials,0,1
the journal of clinical psychiatry measurementbased care in psychiatric practice a policy framework for implementation this article describes the need for measurementbased care mbc in psychiatric practice and defines a policy framework for implementation although measurement in psychiatric treatment is not new it is not standard clinical practice thus a gap exists between research and practice outcomes the current standards of psychiatric clinical care are reviewed and illustrated by a case example along with mbc improvements measurementbased care is defined for clinical practice along with limitations and recommendations this article provides a policy top 10 list for implementing mbc into standard practice including establishing clear expectations and guidelines fostering practicebased implementation capacities altering financial incentives helping practicing doctors adapt to mbc developing and expanding the mbc science base and engaging consumers and their families measurementbased care as the standard of care could transform psychiatric practice move psychiatry into the mainstream of medicine and improve the quality of care for patients with psychiatric illness,0,1
rinsho shinkeigaku  clinical neurology social cognitive impairment is an integral part of parkinson disease parkinson disease pd is thought to be primarily a disorder of the motor system due to dysfunction of the nigrostriatal dopaminergic system however recent studies have revealed that social cognition tasks such as facial expression recognition decisionmaking and mindreading are also impaired in pd the studies also demonstrated that these impairments can occur due to dysfunctions of mesocorticolimbic dopaminergic system particularly in the amygdala furthermore social cognitive impairments may develop in the early stage of pd therefore we have to understand pd as a not only movement but also cognitive disorder,0,1
journal of neuroimmunology induction of ia molecules on brain endothelium is related to susceptibility to experimental allergic encephalomyelitis we have examined the responses of brain endothelium from different rat strains to interferongamma ifngamma which induces expression of mhc class ii molecules there is a marked difference between the strains in the sensitivity of their endothelium to mhc induction lew and da rats which are susceptible to experimental allergic encephalomyelitis eae can be induced to express higher levels of class ii molecules than eaeresistant strains in both the eaesusceptible and resistant strains rt1b locusencoded molecules occur at higher surface densities than rt1d locus molecules these findings support the theory that genes controlling the induction of mhc expression affect disease susceptibility,1,5
journal of american college health  j of ach incidence of alcohol abuse in the parents of medical students an anonymous selfreport survey of the medical students at the university of colorado health sciences center assessed how many of the students parents were alcohol abusers the results indicated that 27 of the student body were children of alcohol abusers a rate twice that of the general population this finding has implications for teaching strategies student substance abuse prevention efforts during the medicalschool years and provision of appropriate programs through student health services,0,0
neurosurgery isolated central nervous system hemophagocytic lymphohistiocytosis case report the first case of histologically proven hemophagocytic lymphohistiocytosis hlh isolated to the central nervous system cns is reported hlh affecting the cns mimics several neurological disorders and may be misdiagnosed the diagnostic and therapeutic problems of this disease are discussed	we report a case of a 5yearold girl with a 2month history of right hemiparesis the initial magnetic resonance imaging scan mimicked the appearance of malignant glioma or cerebral infarction by use of neuroimaging alone it was extremely difficult to reach an appropriate diagnosis	pathological examination of a surgical specimen of the lesion revealed histological characteristics typical of hlh because of the absence of both physical and blood chemical findings of systemic hlh the patient was diagnosed as having hlh isolated in the cns without systemic hlh radiotherapy with corticosteroid administration led to complete resolution of the cns lesions but the duration of remission was only 3 months the patient died secondary to refractory progression of the cns lesion	radiotherapy with corticosteroid administration led to a complete resolution of the lesions although for only a transitory remission although hlh is extremely rare the existence of this disease isolated in the cns should be documented and further case accumulation and therapeutic investigations are needed to clarify the pathophysiological characteristics of this disease,0,4
journal of medical case reports presymptomatic diagnosis of fabrys disease a case report fabrys disease is a rare xlinked genetic disorder characterized by reduced levels of the galactosidase a enzyme it may present with a cardiac phenotype resembling hypertrophic cardiomyopathy however as a specific enzyme replacement therapy is available it remains an important differential diagnoses in patients presenting with cardiac hypertrophy in boys onset has been reported in early childhood with complaints initially comprising neuropathic pain reduced sweat production and gastrointestinal symptoms later the cardiac renal and central nervous systems may become affected female mutation carriers may remain asymptomatic or present at a later age with varying symptoms and clinical manifestations due to random inactivation of the x chromosome in different organs	here we present a case of fabrys disease diagnosed in the daughter of an elderly caucasian woman 81 years old with lateonset cardiac conduction disease and heart failure we discuss the implications of cascade screening relatives of elderly probands	irrespective of the patients age physicians must be on the lookout for phenocopies when identifying patients with possibly inheritable cardiomyopathies the specific  precise  diagnosis may be crucial for the patient as well as the relatives,0,4
neuroscience letters the relation between depression anhedonia and olfactory hedonic estimatesa pilot study in major depression several studies investigating olfactory hedonics in major depression have brought conflicting results and an analysis of the relation between severity of depression anhedonia and olfactory hedonics is still lacking in order to investigate olfactory perception in different depressive states we carried out olfactory testing during a depressive episode n37 and in a remitted state n17 as expected patients were significantly less depressed p0001 and less anhedonic p0001 in the remitted state a comparison of olfactory perception between age and gendermatched patients and healthy volunteers n37 controlled for intrinsic olfactory deficits in major depression in the depressive episode we applied regression analyses to investigate the relation of olfactory hedonics severity of depression and anhedonia the sniffin sticks test extended by analogue rating scales for intensity and hedonic estimates was employed for olfactory testing depression severity was assessed with the beck depression inventory bdi anhedonia with the snaithhamiltonpleasurescale shaps odour identification ability was significantly reduced during the depressive state in contrast no significant differences in hedonic and intensity estimates could be found between the depressive and the remitted state and healthy controls during the depressive episode we found a significant relation only between anhedonia and olfactory hedonics we concluded that anhedonia has potential impact on olfactory hedonics in major depression our results indicate the need for 1 confirmatory studies in severe melancholic depression and 2 investigation of the impact of anhedonia on olfactory hedonics in psychiatric diseases other than major depression,0,0
bmc nephrology dialysis disequilibrium syndrome induced by neoplastic meningitis in a patient receiving maintenance hemodialysis dialysis disequilibrium syndrome is characterized by neurological symptoms resulting from cerebral edema which occurs as a consequence of hemodialysis dialysis disequilibrium syndrome most often occurs in patients who have just started hemodialysis during hemodialysis or soon after hemodialysis although it may also occur in patients who are under maintenance hemodialysis with preexisting neurological disease	a 70yearold woman who had been receiving maintenance hemodialysis for one year was diagnosed with ovarian cancer by ascites cytological examination two years later she reported severe headache and nausea during hemodialysis and was diagnosed with dialysis disequilibrium syndrome although brain images revealed mild hydrocephalus without any mass lesions poorly differentiated adenocarcinoma cells were detected in her cerebrospinal fluid these findings indicated that dds was induced by neoplastic meningitis due to ovarian cancer metastasis	neoplastic meningitis should be considered and excluded in hemodialysis patients with dialysis disequilibrium syndrome and malignancy by cytological examination of the cerebrospinal fluid even if cerebral imaging shows no obvious lesions this is the first reported case of dialysis disequilibrium syndrome induced by neoplastic meningitis in a patient receiving maintenance hemodialysis,0,4
schizophrenia research the influence of religious affiliation on time to first treatment and hospitalization longer duration of untreated psychosis dup has been associated with treatmentrefractory illness significant cognitive decline and poorer longterm outcomes there are many factors including social and cultural that promote longer dup to date there have been no studies to evaluate religions effect on dup in this study we evaluated the effect of certain religious affiliations and degree of religious practice on the dup	a total of 195 patients were recruited aged 18 to 45 years with the presence of at least 1 psychotic symptom delusions hallucinations or prominent thought disorder patients were evaluated on their religious practice prior to the index episode using a likertstyle scale using a similar scale patients were asked about their religious affiliation categorized as catholic protestant or neither	correlational analysis revealed that the time to first treatment and time to first hospitalization were both was negatively related to degree of religious practice r  015 n  161 p  005 and r  018 n  161 p  005 respectively betweengroup comparisons revealed longer dup in the protestant group compared to the no affiliation and catholic groups p  005	from our results it appears that the degree of religious practice does not affect length of time to treatment in psychotic patients however having a protestant religious affiliation is strongly associated with having a greater delay in treatment seeking for psychosis factors contributing to a longer dup in this group warrant further study,0,0
spine a comparison of anterior cervical corpectomy and fusion combined with artificial disc replacement and cage fusion in patients with multilevel cervical spondylotic myelopathy a retrospective study	the aim of this study was to compare clinical and radiological outcomes of anterior cervical corpectomy and fusion accf combined with artificial disc replacement cadr and accf combined with anterior cervical discectomy and fusion acdf in patients with consecutive 3level cervical spondylotic myelopathy csm	the optimal surgical strategy for multilevel csm mcsm remains undefined cadr maintains motion at the level of the surgical procedure and decreases strain on the adjacent segments the clinical results of multilevel cadr have not yet been elucidated accf combined with 1level cadr for the treatment of consecutive 3level csm may be a reasonable alternative to 3level fusion	we retrospectively reviewed the histories of patients who underwent surgery for consecutive 3level csm between c34 and c67 from june 2007 to august 2011 a total of 42 patients were divided into 2 groups group a n  19 underwent accf combined with 1level cadr group b n  23 underwent accf combined with 1level acdf we compared perioperative parameters clinical parameters and radiological parameters	there were no significant differences in the average age sex ratio the preoperative heights of the disc space or average blood loss between the 2 groups group a had longer operation times than group b p  005 during the followup period group a showed a better neck dysfunction index recovery p  005 at 24 months postoperatively and less visual analogue scale scores at 12 and 24 months postoperatively p  005 and p  0001 respectively moreover group a exhibited better c2c7 range of motion recovery at 6 12 and 24 months postoperatively p  005 respectively	group a was superior to group b in terms of better neck dysfunction index recovery less intermediate term pain and better c2c7 rom recovery accf hybrid 1level cadr may be a suitable choice for the management of 3level csm in appropriate patients	3,0,2
drug and alcohol dependence buprenorphine in primary care risk factors for treatment injection and implications for clinical management though the introduction of officebased buprenorphine has greatly contributed to stem the hiv epidemic since 1995 concerns have been raised about the intravenous use of buprenorphine even in patients on substitution treatment the aim of this study was to identify which factors are predictive of buprenorphine injection in patients receiving officebased buprenorphine	subazur is a survey consisting of two longitudinal assessments of 111 stabilized patients receiving officebased buprenorphine in southeastern france	patients were interviewed by phone at enrolment and 6 months later about social characteristics addictive behaviors treatment experiences overdoses and suicide ideation or attempt a logistic regression based on generalized estimating equations gee was used to identify factors associated with buprenorphine injection at any interview	among the 111 patients 32 women mean age 38 years 36 reported buprenorphine injection after having started treatment initiation in 40 interviews after adjustment for time since first injection individuals perceiving their prescribed dosage as inadequate or26 95ci1257 and those reporting a history of suicide ideation or attempt or27 95ci1170 had approximately a threefold higher risk of injecting buprenorphine	providing adequate care for both drug dependence and psychiatric comorbidities in primary care is a major issue like heroin use during methadone treatment buprenorphine injection should be regarded more as a response to inadequate care than simply as a misuse a reassessment of the treatment efficacy through a possible dosage increase or a switch to methadone could potentially reduce diversion and assure sustained adherence to ost,0,3
the journal of law medicine  ethics  a journal of the american society of law medicine  ethics advance directives and alzheimers disease americans who are afraid of living for many years with alzheimers might seek a way to end their lives early when their dementia has just entered the moderate phase there is no legal process for doing so in this paper i argue that advance directives in particular are not a legal solution for those who prefer to die rather than suffer years of dementia the problem is that an advance directive only works to hasten death when there is a lifethreatening illness for which one can refuse treatment more often than not alzheimers kills the self long before it kills the body,0,1
archives of general psychiatry untreated anxiety among adult primary care patients in a health maintenance organization untreated anxiety may be particularly difficult for primary care physicians to recognize and diagnose because there are no reliable demographic or medical profiles for patients with this condition and because these patients present with a high rate of comorbid psychological conditions that complicate selection of treatment	a prospective assessment of untreated anxiety symptoms and disorders among primary care patients	approximately 10 of eligible patients screened in clinic waiting rooms of a mixedmodel health maintenance organization reported elevated symptoms andor disorders of anxiety that were unrecognized and untreated these patients with untreated anxiety reported significantly worse functioning on both physical and emotional measures than not anxious comparison patients in fact these patients reported reduced functioning levels within ranges that would be expected for patients with chronic physical diseases such as diabetes and congestive heart failure the most severe reductions in functioning were reported by untreated patients whose anxiety was mixed with depression symptoms or disorders	primary care physicians may benefit from screening tools and consultations by mental health specialists to assist in recognition and diagnosis of anxiety symptoms and disorders alone and mixed with depression,0,0
experimental neurology aav2mediated gene transfer of gdnf to the striatum of mptp monkeys enhances the survival and outgrowth of coimplanted fetal dopamine neurons neural transplantation offers the potential of treating parkinsons disease by grafting fetal dopamine neurons to depleted regions of the brain however clinical studies of neural grafting in parkinsons disease have produced only modest improvements one of the main reasons for this is the low survival rate of transplanted neurons the inadequate supply of critical neurotrophic factors in the adult brain is likely to be a major cause of early cell death and restricted outgrowth of fetal grafts placed into the mature striatum glial derived neurotrophic factor gdnf is a potent neurotrophic factor that is crucial to the survival outgrowth and maintenance of dopamine neurons and so is a candidate for protecting grafted fetal dopamine neurons in the adult brain we found that implantation of adenoassociated virus type 2 encoding gdnf aav2gdnf in the normal monkey caudate nucleus induced overexpression of gdnf that persisted for at least 6 months after injection in a 6month withinanimal controlled study aav2gdnf enhanced the survival of fetal dopamine neurons by 4fold and increased the outgrowth of grafted fetal dopamine neurons by almost 3fold in the caudate nucleus of mptptreated monkeys compared with control grafts in the other caudate nucleus thus the addition of gdnf gene therapy to neural transplantation may be a useful strategy to improve treatment for parkinsons disease,1,6
arteriosclerosis thrombosis and vascular biology lifes essential 8 genetic susceptibility and incident cardiovascular disease a prospective study the american heart association recently released a new cardiovascular health cvh metric lifes essential 8 le8 for health promotion however the association between levels of le8 and the risk of cardiovascular disease cvd outcomes is not known from a large prospective cohort we aim to analyze the relationship between cvh indicated by le8 and risks of coronary heart disease chd stroke and cvd moreover we sought to test whether the genetic susceptibility to chd or stroke could be modified by le8	a total of 137 794 participants free of cvd from the uk biobank were included cvh was scored using le8 and categorized as low moderate and high	during a median of 10 years 8595 cvd cases 6968 chds and 1948 strokes were documented a higher le8 score was associated with remarkably lower risks of chd stroke and cvd p0001 for all comparing the high cvh to the low cvh the hazard ratios 95 ci were 034 030038 for chd 045 037054 for stroke and 036 033040 for cvd moreover the model with le8 achieved higher accuracy and outperformed the model with lifes simple 7 for chd stroke and cvd p0001 for all the protective associations of the le8 score with cvd outcomes were more pronounced among women p interaction 0001 for chd and 00013 for cvd respectively and among younger adults p interaction 0001 0007 and 0001 for chd stroke and cvd respectively in addition a significant interaction was found between the genetic risk of chd and the le8 score p interaction 0001 the inverse association was stronger among those with a lower genetic risk of chd	high level of cvh defined by le8 was associated with significantly lower risks of chd stroke and cvd,0,2
neuropharmacology chronic administration of benzodiazepinesv rapid onset of behavioral and neurochemical alterations after discontinuation of alprazolam discontinuation of chronic treatment with alprazolam may cause a characteristic clinical syndrome to assess the basis of this syndrome mice were treated with alprazolam 2 mgkg for 7 days a regimen associated with the development of tolerance and downregulation of receptors effects on motor activity and the binding and function of gaba receptors were evaluated 1 2 4 and 7 days after discontinuation motor activity was similar to controls 1 day after cessation of alprazolam increased from days 2 to 4 afteralprazolam and returned to control values by 7 days the binding of benzodiazepines in vivo and in vitro was increased in the cortex 2 and 4 days after alprazolam and in the hypothalamus at 4 days after alprazolam binding returned to control values in all areas by 7 days binding at the chloride channel using 35stbutylbicyclophosphorothionate was not significantly altered after discontinuation muscimolstimulated uptake of 36cl in cortical synaptoneurosomes was increased at 4 days after alprazolam compared to days 1 2 and 7 thus behavioral and neurochemical alterations was associated with the discontinuation of alprazolam these alterations were qualitatively similar to those observed following discontinuation of lorazepam but occurred more rapidly and with differing regional specificity,1,6
medicine and science in sports and exercise validity of accelerometry for measurement of activity in people with brain injury to evaluate the validity of a uniaxial accelerometer mti actigraph for measuring physical activity in people with acquired brain injury abi using portable indirect calorimetry cosmed k4b2 as a criterion measure	fourteen people with abi and related gait pattern impairment age 32  8 yr wore an mti actigraph that measured activity countsmin1 and a cosmed k4b2 that measured oxygen consumption mlkg1min1 during four activities quiet sitting qs and comfortable paced cp brisk paced bp and fast paced fp walking met levels were predicted from actigraph counts using a published equation and compared with cosmed measures predicted mets for each of the 56 activity bouts 14 participants x 4 bouts were classified light moderate vigorous or very vigorous intensity and compared with cosmedbased classifications	repeatedmeasures anova indicated that walking condition intensities were significantly different p  005 and the actigraph detected the differences overall correlation between measured and predicted mets was positive moderate and significant r  074 mean predicted mets were not significantly different from measured for cp and bp but for fp walking predicted mets were significantly less than measured p  005 the actigraph correctly classified intensity for 768 of all activity bouts and 915 of light and moderateintensity bouts	actigraph counts provide a valid index of activity across the intensities investigated in this study for light to moderate activity actigraphbased estimates of mets are acceptable for grouplevel analysis and are a valid means of classifying activity intensity the actigraph significantly underestimated higher intensity activity although in practice this limitation will have minimal impact on activity measurement of most communitydwelling people with abi,0,0
arquivos de neuropsiquiatria diagnostic accuracy of compcog reaction time as a screening measure for mild cognitive impairment reaction time is affected under different neurological conditions but has not been much investigated considering all types of mild cognitive impairment mci	this study investigated the diagnostic accuracy of compcog a computerized cognitive screening battery focusing on reaction time measurements	a sample of 52 older adults underwent neuropsychological assessments including compcog and medical appointments to be classified as a control group or be diagnosed with mci the accuracy of compcog for distinguishing between the two groups was calculated	the results from diagnostic accuracy analyses showed that the aucs of roc curves were as high as 0915 ci 08370993 the subtest with the highest sensitivity and specificity choice reaction time subtest had 917 sensitivity and 893 specificity the logistic regression final model correctly classified 923 of individuals with 929 specificity and 917 sensitivity and included only four variables from different subtests	in summary the study showed that reaction time assessed through compcog is a good screening measure to differentiate between normal aging and mci reaction time measurements in milliseconds were more accurate than correct answers this test can form part of routine clinical tests to achieve the objectives of screening for mci indicating further procedures for investigation and diagnosis and planning interventions	o tempo de reao  afetado em diferentes condies neurolgicas mas no foi muito investigado considerando todos os tipos de comprometimento cognitivo leve ccl	este estudo investigou a acurcia diagnstica do compcog uma bateria computadorizada de rastreio cognitivo focada em medidas de tempo de reao	uma amostra de 52 idosos passou por uma avaliao neuropsicolgica incluindo o compcog e uma consulta mdica para serem classificados como grupo controle ou serem diagnsticos com ccl a acurcia do teste para distinguir entre os dois grupos foi calculada	os resultados das anlises de acurcia diagnstica mostraram auc das curvas roc to altas quanto 0915 ci 08370993 o subteste com maior sensibilidade e especificidade  subteste de tempo de reao de escolha  apresentou sensibilidade de 917 e especificidade de 893 o modelo final de regresso logstica classificou corretamente 923 dos indivduos com especificidade de 929 e sensibilidade de 917 e incluiu apenas 4 variveis de diferentes subtestes	em resumo o estudo mostrou que o tempo de reao avaliado pelo compcog  uma boa medida de rastreio para diferenciar entre envelhecimento normal e ccl medidas de tempo de reao em milissegundos se mostraram melhores que o nmero de respostas corretas o teste pode fazer parte de testes clnicos de rotina para atingir o objetivo de rastrear o ccl indicar outros procedimentos para investigao e diagnstico e planejar intervenes,0,0
