idx,pmid,journal_name,title,abstract,keywords,accepted_label,multi_label,binary_label,animal_label
1422,29609110,Psychoneuroendocrinology,Psychoneuroimmunology and immunopsychiatry of zebrafish.,"Despite the high prevalence of neural and immune disorders, their etiology and molecular mechanisms remain poorly understood. As the zebrafish (Danio rerio) is increasingly utilized as a powerful model organism in biomedical research, mounting evidence suggests these fish as a useful tool to study neural and immune mechanisms and their interplay. Here, we discuss zebrafish neuro-immune mechanisms and their pharmacological and genetic modulation, the effect of stress on cytokines, as well as relevant models of microbiota-brain interplay. As many human brain diseases are based on complex interplay between the neural and the immune system, here we discuss zebrafish models, as well as recent successes and challenges, in this rapidly expanding field. We particularly emphasize the growing utility of zebrafish models in translational immunopsychiatry research, as they improve our understanding of pathogenetic neuro-immune interactions, thereby fostering future discovery of potential therapeutic agents.",CNS| Cytokines| Immune system| Immunopsychiatry| Microbiota-brain| Stress,Animal-other,5,1,0
1423,26171666,British journal of pharmacology,The D1CT-7 mouse model of Tourette syndrome displays sensorimotor gating deficits in response to spatial confinement,"BACKGROUND AND PURPOSE: The D1CT-7 mouse is one of the best known animal models of Tourette syndrome (TS), featuring spontaneous tic-like behaviours sensitive to standard TS therapies; these characteristics ensure a high face and predictive validity of this model, yet its construct validity remains elusive. To address this issue, we studied the responses of D1CT-7 mice to two critical components of TS pathophysiology: the exacerbation of tic-like behaviours in response to stress and the presence of sensorimotor gating deficits, which are thought to reflect the perceptual alterations causing the tics. EXPERIMENTAL APPROACH: D1CT-7 and wild-type (WT) littermates were subjected to a 20 min session of spatial confinement (SC) within an inescapable, 10 cm wide cylindrical enclosure. Changes in plasma corticosterone levels, tic-like behaviours and other spontaneous responses were measured. SC-exposed mice were also tested for the prepulse inhibition (PPI) of the startle response (a sensorimotor gating index) and other TS-related behaviours, including open-field locomotion, novel object exploration and social interaction and compared with non-confined counterparts. KEY RESULTS: SC produced a marked increase in corticosterone concentrations in both D1CT-7 and WT mice. In D1CT-7, but not WT mice, SC exacerbated tic-like and digging behaviours, and triggered PPI deficits and aggressive responses. Conversely, SC did not modify locomotor activity or novel object exploration in D1CT-7 mice. Both tic-like behaviours and PPI impairments in SC-exposed D1CT-7 mice were inhibited by standard TS therapies and D1 dopamine receptor antagonism. CONCLUSIONS AND IMPLICATIONS: These findings collectively support the translational and construct validity of D1CT-7 mice with respect to TS. LINKED ARTICLES: This article is part of a themed section on Updating Neuropathology and Neuropharmacology of Monoaminergic Systems. To view the other articles in this section visit http://onlinelibrary.wiley.com/doi/10.1111/bph.v173.13/issuetoc.",,Animal-other,5,1,0
1424,2803826,No to shinkei = Brain and nerve,[Morphological studies on estrogen-induced PRL cell hyperplasia in rat pituitary gland--immunocytochemical and scanning electron microscopic studies].,"It is well known that the tumorous lesion in rat anterior pituitary gland occurs after continuous administration of estrogen, which is mainly composed of PRL secreting cells. In this study the changes in rat PRL cells by estrogen treatment were studied histologically and immunocytochemically. Furthermore, intracellular structures in PRL cells were observed by high resolution scanning electron microscopy using the aldehyde prefix osmium-DMSO-osmium method. These rat pituitary tumors were established in Fischer-344 female rats by weekly injections of 2.5 mg estradiol valerate. The estrogen-induced, autonomous and transplantable rat pituitary tumors (MtT/F84) were also studied in the same manner and the findings were compared with estrogen-induced tumors. The increase of weight of pituitary gland and of serum PRL level correlated significantly with the number of estrogen administration. On the basis of histological findings, estrogen-induced pituitary tumors can be classified into two different stages, that is, hypertrophic hyperplasia and adenomatous hyperplasia. The former corresponds to the period until 6 weeks after the beginning of estrogen treatment and the latter to the period thereafter. In the former, PRL cells were significantly increased in number and volume, and were diffusely immunoreactive for PRL in the cytoplasm. Cell atypism was rarely found. The extent of acidophil staining was well preserved in hematoxylin-eosin staining. Ultrastructurally, organelles were well developed, especially rough endoplasmic reticulum showed whorl formation. Immature, irregularly shaped secretory granules were frequently observed within the Golgi area. Mature granules were richly stored at the periphery of the cell.(ABSTRACT TRUNCATED AT 250 WORDS)",,Animal-other,5,1,0
1425,6106665,Journal of the neurological sciences,Regional tyrosine hydroxylase and choline acetyltransferase concentrations in the brains of lymphocytic choriomeningitis-infected mice.,"The neurotransmitter biosynthesis enzymes tyrosine hydroxylase and choline acetyltransferase were investigated in selected brain areas of Nya : NYLAR mice infected with lymphocytic choriomeningitis (LCM) virus. Statistically significant alterations in the concentrations of both enzymes occurred in the olfactory, caudate, and neocortical regions at 5 days postinfection. No such alterations occurred in mice given cytoxan (150 mg/kg) 3 days postinfection and examined 5 days postinfection. At 10 days postinfection, however, the cytoxan-treated animals had significantly altered enzyme concentrations in the olfactory region, though not in the caudate or neocortex. This alteration appeared to be transitory, since it was not found in cytoxan-treated animals 60 days postinfection. A possible explanation is that virus production or interference in a brain region cycles over a period of hours or days. Still undetermined is whether these neurochemical changes are a primary effect of the virus or a secondary effect due to the immune response. It is noteworthy that cytoxan caused a marked increase in the enzyme activities studied in most of the brain areas.",,Animal-other,5,1,0
1426,21831324,BMC veterinary research,The impact of West Nile virus on the abundance of selected North American birds.,"The emergence of West Nile virus (WNV) in North America has been associated with high mortality in the native avifauna and has raised concerns about the long-term impact of WNV on bird populations. Here, we present results from a longitudinal analysis of annual counts of six bird species, using North American Breeding Bird Survey data from ten states (1994 to 2010). We fit overdispersed Poisson models to annual counts. Counts from successive years were linked by an autoregressive process that depended on WNV transmission intensity (annual West Nile neuroinvasive disease reports) and was adjusted by El Niño Southern Oscillation events. These models were fit using a Markov chain Monte Carlo algorithm.	Model fit was mostly excellent, especially for American Crows, for which our models explained between 26% and 81% of the observed variance. The impact of WNV on bird populations was quantitatively evaluated by contrasting hypothetical count trajectories (omission of WNV) with observed counts. Populations of American crows were most consistently affected with a substantial cumulative impact in six of ten states. The largest negative impact, almost 60%, was found in Illinois. A regionally substantial decline was also seen for American Robins and House Sparrows, while the other species appeared unaffected.	Our results confirm findings from previous studies that single out American Crows as the species most vulnerable to WNV infection. We discuss strengths and limitations of this and other methods for quantifying the impact of WNV on bird populations.",,Animal-other,5,1,0
1427,29501684,Neuroscience letters,Transplanted human neural precursor cells integrate into the host neural circuit and ameliorate neurological deficits in a mouse model of traumatic brain injury,"Traumatic brain injury (TBI) is to date one of the major critical conditions causing death and disability worldwide. Exogenous neural stem/precursor cells (NSCs/NPCs) hold great promise for improving neurological dysfunction, but their functional properties in vivo remain unknown. Human neural precursor cells (hNPCs) carrying one fluorescent reporter gene (DsRed) can be observed directly in vivo using two-photon laser-scanning microscope. Therefore, we evaluated the neural integration and potential therapeutic effect of hNPCs on mice with TBI. Behavioral tests were performed by rotarod task and Morris Water Maze task. Neural integration was detected by fluorometric Ca2+ imaging and nerve tracing. We found that motor and cognition functions were significantly improved in mice with hNPCs injection compared to mice with vehicle treatment, and hNPCs integrated into the host circuit and differentiated toward neuronal lineage. Our study provided reliable evidence for further hNPCs transplantation in clinical practice.",Calcium imaging| Cell therapy| Human neural progenitor cell transplantation| Integration| Traumatic brain injury,Animal-non-drug-intervention,10,1,2
1428,30999031,Neuroscience,Intravenous infusion of mesenchymal stem cells improves impaired cognitive function in a cerebral small vessel disease model,"Cerebral small vessel disease (CSVD) is not only a cause of vascular dementia (VD) but also a contributing factor to Alzheimer's disease (AD). The essential pathological feature of CSVD is the disruption of blood-brain barrier (BBB). Dysfunction of BBB due to degeneration of both endothelial cells and pericytes in capillaries leads to neuronal damage and progressive brain atrophy. Moreover, deterioration of amyloid-β (Aβ) clearance due to the failure of the transvascular BBB transport system results in accumulation of Aβ in the brain. Intravenous infusion of mesenchymal stem cells (MSCs) elicits functional recovery in experimental models including stroke and spinal cord injury. One effect of MSCs is to restore disrupted BBB through remodeling of microvasculature. Using spontaneously hypertensive rats (stroke-prone) with impaired cognitive function as a CSVD model, we have shown that infused MSCs has a therapeutic effect for cognitive function. Restoration of BBB function via remodeling of microvasculature and inhibition of Aβ accumulation could inhibit progressive brain atrophy and lead to restore cognitive dysfunction. Gene expression analysis indicated that infused MSCs activates both transforming growth factor-β and angiopoietin 1 signaling pathways and promotes the remodeling of microvasculature. Thus, infused MSCs may represent a novel therapy for both VD and AD.",blood–brain barrier| cellular therapy| cerebral small vessel disease| dementia| mesenchymal stem cell,Animal-non-drug-intervention,10,1,2
1429,34307083,Open veterinary journal,Effect of combined intrathecal/intravenous injection of bone marrow derived stromal cells in platelet-rich plasma on spinal cord injury in companion animals,"BACKGROUND: Companion animals are prone to spinal cord injuries commonly associated with severe locomotor and sensory complications, which can escalate to a state of irreversible paralysis. Stem cell therapies propose a hope for treating spinal cord injuries via differentiation into neurons and associated glial cells, halting the immune attacks, inhibiting apoptosis and necrosis, and secretion of neurotrophic factors that stimulate the regeneration process. AIM: The study aims to evaluate the use of autologous bone marrow derived stromal cells in platelet-rich plasma carrier for selected clinical cases having chronic spinal cord injuries in dogs and cats via a one-time combined intrathecal/intravenous injection. METHODS: Cells were injected in five dogs and three cats suffering from disc protrusion leading to spinal cord injury and in thosewho did not respond to conventional treatment during a clinical trial. RESULTS: Results indicated that the transplanted cells led to the restoration of the weight bearing locomotor function and spinal reflexes in a period less than 90 days with physical rehabilitation. The treatment showed minor changes in the magnetic resonance images of extruded discs. CONCLUSION: This study concluded that the combined intrathecal/intravenous injection of bone marrow stromal cells is a safe and promising procedure for treating chronic spinal cord injuries in companion animals.",Bone marrow stromal cells| Platelet-rich plasma| Spinal cord injury| Stem cell therapy,Animal-non-drug-intervention,10,1,2
1430,34484327,Neural plasticity,Electroacupuncture Improves Clearance of Amyloid-β through the Glymphatic System in the SAMP8 Mouse Model of Alzheimer's Disease,"BACKGROUND: Memory loss and cognitive impairment characterize the neurodegenerative disorder, Alzheimer's disease (AD). Amyloid-β (Aβ) is the key factor that triggers the course of AD, and reducing the deposition of Aβ in the brain has been considered as a potential target for the treatment of AD. In clinical and animal studies, electroacupuncture (EA) has been shown to be an effective treatment for AD. In recent years, substantial evidence has accumulated suggesting the important role of the glymphatic system in Aβ clearance. OBJECTIVE: The purpose of this study was to explore whether EA modifies the accumulation of Aβ through the glymphatic system and may thus be applied to alleviate cognitive impairments. METHODS: Seven-month-old SAMP8 mice were randomized into a control group (Pc) and an electroacupuncture group (Pe). Age-matched SAMR1 mice were used as normal controls (Rc). Mice in the Pe group were stimulated on Baihui (GV20) and Yintang (GV29) for 10 min and then pricked at Shuigou (GV26) for ten times. EA treatment lasted for 8 weeks. In each week, EA would be applied once a day for the first five consecutive days and ceased at the remaining two days. After EA treatment, Morris water maze (MWM) test was used to evaluate the cognitive function; HE and Nissl staining was performed to observe the brain histomorphology; ELISA, contrast-enhanced MRI, and immunofluorescence were applied to explore the mechanisms underlying EA effects from Aβ accumulation, glymphatic system function, reactivity of astrocytes, and AQP4 polarization, respectively. RESULTS: This EA regime could improve cognition and alleviate neuropathological damage to brain tissue. And EA treatment might reduce Aβ accumulation, enhance paravascular influx in the glymphatic system, inhibit the reactivity of astrocytes, and improve AQP4 polarity. CONCLUSION: EA treatment might reduce Aβ accumulation from the brain via improving clearance performance of the glymphatic system and thereby alleviating cognitive impairment.",,Animal-non-drug-intervention,10,1,2
1431,26615717,Radiotherapy and oncology : journal of the European Society for Therapeutic Radiology and Oncology,Cranial irradiation significantly reduces beta amyloid plaques in the brain and improves cognition in a murine model of Alzheimer's Disease (AD),"BACKGROUND AND PURPOSE: To investigate if cranial X-irradiation reduces amyloid-β (Aβ) plaques and influences cognitive function in a transgenic mouse model of AD. METHODS AND MATERIALS: B6.Cg-Tg (APPswePSEN1dE9)85Dbo/J AD-prone mice were given cranial X-irradiation. The number of Aβ plaques, along with expression of AD specific genes (84 genes: Mouse Alzheimer's Disease RT(2) Profiler), radiation-associated cytokines (Milliplex MAP Mouse Cytokine Chemokine Immunoassay) and immunohistochemistry (IL10, IL-1β, Iba1 CD45) was assessed. Behavioral testing was performed to relate changes in Aβ burden to cognitive function using a Morris water-maze task. RESULTS: Single X-ray doses reduced the number (p=0.002) and size (p=0.01) of Aβ plaques. Low-dose fractionation produced greater 50.6% (1 Gy × 10), 72% (2 Gy × 5) and 78% (2 Gy × 10) reductions. Irradiation was associated with gene (Pkp4, 1.5-fold, p=0.004) and proteomic (MIP-2, 8-fold, p=0.0024) changes at 24-48 h. Microglia increased at 4 weeks post-irradiation (p=0.001). The reduction in Aβ burden (2 Gy × 5) was associated with cognitive improvement (p=0.012). CONCLUSION: This is the first report that a clinically relevant course of external beam irradiation (2 Gy × 5) produces a significant reduction in AD-associated amyloid-β plaques with a subsequent improvement in cognitive function. However, longer-term studies are needed to define the precise underlying mechanism and longevity of this response.",Amyloid-β| Murine model| Plaque clearance| Radiation,Animal-non-drug-intervention,10,1,2
1432,18797365,Neurosurgery,Surgical resection plus adjuvant radiotherapy is superior to surgery or radiotherapy alone in the prevention of neurological decline in a rat metastatic spinal tumor model,"OBJECTIVE: The optimal management of spinal column metastatic disease is controversial. Furthermore, the literature lacks an accurate animal model to study the efficacy of surgical treatment options for spinal column metastases. We compared the efficacy of surgery, radiotherapy, or surgery plus adjuvant radiotherapy in a rat model of metastatic epidural spinal cord compression. METHODS: Thirty-two Fischer 344 rats underwent a transabdominal approach for implantation of a CRL-1666 breast adenocarcinoma cell line within the vertebral body of L6. Animals were randomly assigned to receive one of four treatments (n = 8 per group) 7 days after tumor implantation: 1) control: no treatment; 2) external beam radiation therapy (XRT) (total 20 Gy in 400-cGy daily fractions); 3) surgery: L6 vertebral corpectomy, tumor resection, and polymethyl methacrylate reconstruction; and 4) surgery + XRT: corpectomy and tumor resection followed by XRT (total 20 Gy in 400-cGy daily fractions) 72 hours after surgery. Hind-limb function was tested daily after treatment using the Basso-Beattie-Bresnahan (BBB) scale (range, 1-21). RESULTS: All animals (n = 32) demonstrated normal hind-limb function (BBB score, 21) on posttreatment Day 1. The XRT, surgery, and surgery + XRT groups all experienced a delay in onset of paresis versus the control group. Compared to the XRT group, the surgery group demonstrated greater median BBB scores on Days 3 (21 versus 20, P = 0.02) through 9 (12 versus 8, P = 0.002) after treatment. Compared with the surgery group, the surgery + XRT group demonstrated even greater median BBB scores on Days 6 (21 versus 19, P = 0.0008) through 11 (16 versus 8, P = 0.0001) after treatment. Median time to loss of ambulation (BBB <or= 7) was greatest in the surgery + XRT group (15 d) when compared with the surgery (12 d, P = 0.001), XRT (9 d, P = 0.001), or control groups (7 d, P = 0.0005). CONCLUSION: In a rat model of metastatic epidural spinal cord compression, decompressive surgery followed by radiotherapy yielded the greatest efficacy in the prevention of neurological decline when compared with surgery or radiotherapy alone. Radiotherapy alone attenuated neurological decline but was the least efficacious treatment in this model. These results support this animal model as an effective platform to investigate novel interventions for metastatic spine tumors.",,Animal-non-drug-intervention,10,1,2
1433,36382345,CNS neuroscience & therapeutics,Electroacupuncture ameliorates cerebrovascular impairment in Alzheimer's disease mice via melatonin signaling,"AIMS: Cerebrovascular impairment contributes to the pathogenesis of Alzheimer's disease (AD). However, it still lacks effective intervention in clinical practice. Here, we investigated the efficacy of electroacupuncture (EA) in cerebrovascular repair in 3xTg-AD mice and its mechanism. METHODS: 3xTg-AD mice were employed to evaluate the protective effect of EA at ST36 acupoint (EAST36). Behavioral tests were performed to assess neurological disorders. Laser speckle contrast imaging, immunostaining, and Western blot were applied to determine EAST36-boosted cerebrovascular repair. The mechanism was explored in 3xTg mice and endothelial cell cultures by melatonin signaling modulation. RESULTS: EAST36 at 20/100 Hz effectively alleviated the olfactory impairment and anxiety behavior and boosted cerebrovascular repair in AD mice. EAST36 attenuated cerebral microvascular degeneration in AD mice by modulating endothelial cell viability and injury. Consequently, the Aβ deposits and neural damage in AD mice were reversed after EAST36. Mechanistically, we revealed that EAST36 restored melatonin levels in AD mice. Melatonin supplement mimicked the EAST36 effect on cerebrovascular protection in AD mice and endothelial cell cultures. Importantly, blockage of melatonin signaling by antagonist blunted EAST36-induced cerebrovascular recovery and subsequent neurological improvement. CONCLUSIONS: These findings provided strong evidence to support EAST36 as a potential nonpharmacological therapy against cerebrovascular impairment in AD. Further study is necessary to better understand how EAST36 treatment drives melatonin signaling.",Alzheimer's disease| cerebrovascular impairment| electroacupuncture at ST36 acupoint| endothelial cell| melatonin signaling,Animal-non-drug-intervention,10,1,2
1434,26465711,"The journal of maternal-fetal & neonatal medicine : the official journal of the European Association of Perinatal Medicine, the Federation of Asia and Oceania Perinatal Societies, the International Society of Perinatal Obstetricians",Effects of 3-h hypothermia after neonatal hyperthermic hypoxic-ischemic encephalopathy in rat models on behavioral prognosis and anatomical and histological features after growth,"OBJECTIVE: To clarify the effects of 3-h hypothermia on learning ability and motor function after growth, employing neonatal rat models with hyperthermic hypoxic-ischemic encephalopathy (HIE). METHODS: We divided all rats into three groups: N (adult rats after neonatal hyperthermic HIE without subsequent 3-h hypothermia), H (adult rats after neonatal hyperthermic HIE with subsequent 3-h hypothermia) and Sham (S) groups. We evaluated their malfunctions with the rota-rod test and the step-down passive avoidance test. We also analyzed the cerebrum width and the hippocampal CA1 area of the insulted hemisphere. RESULTS: In the rota-rod test, the result of the N group was significantly worse than that of the S group. In the step-down passive avoidance test, the result of the N group was significantly worse than those of the S and H groups. The longest cerebrum width and the hippocampal CA1 area of the insulted hemisphere of the N group were significantly smaller than those of the S and H groups. CONCLUSION: Neonatal hyperthermic hypoxic-ischemic insult restricts motor function and learning ability after growth, and such neuronal malfunctions can be relieved by hypothermia for 3 h soon after neonatal HIE.",Hyperthermia| hypothermia| neonatal hypoxic-ischemic encephalopathy| rota-rod test| step-down passive avoidance test,Animal-non-drug-intervention,10,1,2
1435,26704255,Neurorehabilitation and neural repair,Effects of Subdural Monopolar Cortical Stimulation Paired With Rehabilitative Training on Behavioral and Neurophysiological Recovery After Cortical Ischemic Stroke in Adult Squirrel Monkeys,"BACKGROUND: Cortical stimulation (CS) combined with rehabilitative training (RT) has proven effective for enhancing poststroke functional recovery in rats, but human clinical trials have had mixed outcomes. OBJECTIVE: To assess the efficacy of CS/RT versus RT in a nonhuman primate model of cortical ischemic stroke. METHODS: Squirrel monkeys learned a pellet retrieval task, then received an infarct to the distal forelimb (DFL) representation of primary motor cortex. A subdural monopolar electrode was implanted over the spared DFL representation in dorsal premotor cortex (PMD). Seven weeks postinfarct, monkeys underwent 4 to 6 weeks of RT (n = 8) or CS/RT (n = 7; 100 Hz, cathodal current) therapy. Behavioral performance was assessed before and after infarct, prior to therapy, and 1 and 12 weeks posttherapy (follow-up). The primary outcome measure was motor performance at 1 week posttherapy. Secondary outcomes included follow-up performance at 12 weeks and treatment-related changes in neurophysiological maps of spared DFL representations. RESULTS: While postinfarct performance deficits were found in all monkeys, both groups demonstrated similar recovery profiles, with no difference in motor recovery between the RT and CS/RT groups. Posttherapy, PMD DFL area was significantly expanded in the RT group but not the CS/RT group. A significant relationship was found between motor recovery and DFL expansion in premotor cortex. CONCLUSIONS: Results suggest that the specific parameters utilized here were not optimal for promoting behavioral recovery in nonhuman primates. Though CS/RT has consistently shown efficacy in rat stroke models, the present finding has cautionary implications for translation of CS/RT therapy to clinical populations.",implanted stimulation electrodes| neuronal plasticity| premotor cortex| primary motor cortex| primate,Animal-non-drug-intervention,10,1,2
1436,32100127,Microbial ecology,Therapeutic Effects of the In Vitro Cultured Human Gut Microbiota as Transplants on Altering Gut Microbiota and Improving Symptoms Associated with Autism Spectrum Disorder,"Autism spectrum disorder (ASD) is a brain-based neurodevelopmental disorder characterized by behavioral abnormalities. Accumulating studies show that the gut microbiota plays a vital role in the pathogenesis of ASD, and gut microbiota transplantation (GMT) is a promising technique for the treatment of ASD. In clinical applications of GMT, it is challenging to obtain effective transplants because of the high costs of donor selection and heterogeneity of donors' gut microbiota, which can cause different clinical responses. In vitro batch culture is a fast, easy-to-operate, and repeatable method to culture gut microbiota. Thus, the present study investigates the feasibility of treating ASD with in vitro cultured gut microbiota as transplants. We cultured gut microbiota via the in vitro batch culture method and performed GMT in the maternal immune activation (MIA)-induced ASD mouse model with original donor microbiota and in vitro cultured microbiota. Open field, three-chamber social, marble burying, and self-grooming tests were used for behavioral improvement assessment. Serum levels of chemokines were detected. Microbial total DNA was extracted from mouse fecal samples, and 16S rDNA was sequenced using Illumina. Our results showed that GMT treatment with original and cultured donor gut microbiota significantly ameliorated anxiety-like and repetitive behaviors and improved serum levels of chemokines including GRO-α (CXCL1), MIP-1α (CCL3), MCP-3 (CCL7), RANTES (CCL5), and Eotaxin (CCL11) in ASD mice. Meanwhile, the gut microbial communities of the two groups that received GMT treatment were changed compared with the ASD mice groups. In the group treated with in vitro cultured donor gut microbiota, there was a significant decrease in the relative abundance of key differential taxa, including S24-7, Clostridiaceae, Prevotella_other, and Candidatus Arthromitus. The relative abundance of these taxa reached close to the level of healthy mice. Prevotella_other also decreased in the group treated with original donor gut microbiota, with a significant increase in Ruminococcaceae and Oscillospira. The present study demonstrated that GMT with in vitro cultured microbiota also improved behavioral abnormalities and chemokine disorders in an ASD mouse model compared with GMT with original donor gut microbiota. In addition, it significantly modified several key differential taxa in gut microbial composition.",Autism spectrum disorder| Gut microbiota transplantation| In vitro batch culture| Mouse model,Animal-non-drug-intervention,10,1,2
1437,18317780,Child's nervous system : ChNS : official journal of the International Society for Pediatric Neurosurgery,"Microsurgical removal of intramedullary spinal cord gliomas in a rat spinal cord decreases onset to paresis, an animal model for intramedullary tumor treatment.","Intramedullary spinal cord tumors (IMSCT) pose significant challenges given their recurrence rate and limited treatment options. Using our previously described rat model of IMSCT, we describe a technique for microsurgical tumor resection and present the functional and histopathological analysis of tumor progression.	Twenty-four Fischer 344 rats were randomized into two groups. All animals received a 5-microl intramedullary injection of 9L gliosarcoma cells. Animals were evaluated daily for signs of paralysis using the Basso, Beattie, and Bresnahan (BBB) scale. Group 1 continued with daily assessments using the BBB scale following tumor implantation, but received no further treatment. Group 2 underwent surgical removal of intramedullary tumor on postoperative day five. At a BBB score less than 5 (e.g., functional paraplegia), all animals of both groups were killed and sent for histopathological analysis.	Group 1 had a median onset of functional hind limb paraplegia at 15 +/- 1.0 days. Group 2 had a median onset of hind limb paresis at 53 +/- 0.46 days. Hematoxylin-eosin cross-sections confirmed the presence of intramedullary 9L tumor invading the spinal cord in both groups.	Animals with 9L IMSCTs consistently developed hind limb paraplegia in a reliable and reproducible manner. Animals undergoing microsurgical resection of IMSCT had a significant delay in the onset of functional paraplegia compared to the untreated controls. These findings suggest that this model may mimic the behavior of IMSCTs following operative resection in humans and thus may be used to examine efficacy of new treatment options for high-grade intramedullary tumors.",,Animal-non-drug-intervention,10,1,2
1438,27485458,Scientific reports,Functional Recovery from Neural Stem/Progenitor Cell Transplantation Combined with Treadmill Training in Mice with Chronic Spinal Cord Injury,"Most studies targeting chronic spinal cord injury (SCI) have concluded that neural stem/progenitor cell (NS/PC) transplantation exerts only a subclinical recovery; this in contrast to its remarkable effect on acute and subacute SCI. To determine whether the addition of rehabilitative intervention enhances the effect of NS/PC transplantation for chronic SCI, we used thoracic SCI mouse models to compare manifestations secondary to both transplantation and treadmill training, and the two therapies combined, with a control group. Significant locomotor recovery in comparison with the control group was only achieved in the combined therapy group. Further investigation revealed that NS/PC transplantation improved spinal conductivity and central pattern generator activity, and that treadmill training promoted the appropriate inhibitory motor control. The combined therapy enhanced these independent effects of each single therapy, and facilitated neuronal differentiation of transplanted cells and maturation of central pattern generator activity synergistically. Our data suggest that rehabilitative treatment represents a therapeutic option for locomotor recovery after NS/PC transplantation, even in chronic SCI.",,Animal-non-drug-intervention,10,1,2
1439,28632582,The journal of trauma and acute care surgery,"The effect of resuscitative endovascular balloon occlusion of the aorta, partial aortic occlusion and aggressive blood transfusion on traumatic brain injury in a swine multiple injuries model","BACKGROUND: Despite clinical reports of poor outcomes, the degree to which resuscitative endovascular balloon occlusion of the aorta (REBOA) exacerbates traumatic brain injury (TBI) is not known. We hypothesized that combined effects of increased proximal mean arterial pressure (pMAP), carotid blood flow (Qcarotid), and intracranial pressure (ICP) from REBOA would lead to TBI progression compared with partial aortic occlusion (PAO) or no intervention. METHODS: Twenty-one swine underwent a standardized TBI via computer Controlled cortical impact followed by 25% total blood volume rapid hemorrhage. After 30 minutes of hypotension, animals were randomized to 60 minutes of continued hypotension (Control), REBOA, or PAO. REBOA and PAO animals were then weaned from occlusion. All animals were resuscitated with shed blood via a rapid blood infuser. Physiologic parameters were recorded continuously and brain computed tomography obtained at specified intervals. RESULTS: There were no differences in baseline physiology or during the initial 30 minutes of hypotension. During the 60-minute intervention period, REBOA resulted in higher maximal pMAP (REBOA, 105.3 ± 8.8; PAO, 92.7 ± 9.2; Control, 48.9 ± 7.7; p = 0.02) and higher Qcarotid (REBOA, 673.1 ± 57.9; PAO, 464.2 ± 53.0; Control, 170.3 ± 29.4; p < 0.01). Increases in ICP were greatest during blood resuscitation, with Control animals demonstrating the largest peak ICP (Control, 12.8 ± 1.2; REBOA, 5.1 ± 0.6; PAO, 9.4 ± 1.1; p < 0.01). There were no differences in the percentage of animals with hemorrhage progression on CT (Control, 14.3%; 95% confidence interval [CI], 3.6-57.9; REBOA, 28.6%; 95% CI, 3.7-71.0; and PAO, 28.6%; 95% CI, 3.7-71.0). CONCLUSION: In an animal model of TBI and shock, REBOA increased Qcarotid and pMAP, but did not exacerbate TBI progression. PAO resulted in physiology closer to baseline with smaller increases in ICP and pMAP. Rapid blood resuscitation, not REBOA, resulted in the largest increase in ICP after intervention, which occurred in Control animals. Continued studies of the cerebral hemodynamics of aortic occlusion and blood transfusion are required to determine optimal resuscitation strategies for multi-injured patients.",,Animal-non-drug-intervention,10,1,2
1440,24444827,Neuroscience,Effects of intravenous administration of umbilical cord blood CD34(+) cells in a mouse model of neonatal stroke,"Neonatal stroke occurs in approximately 1/4000 live births and results in life-long neurological impairments: e.g., cerebral palsy. Currently, there is no evidence-based specific treatment for neonates with stroke. Several studies have reported the benefits of umbilical cord blood (UCB) cell treatment in rodent models of neonatal brain injury. However, all of the studies examined the effects of administering either the UCB mononuclear cell fraction or UCB-derived mesenchymal stem cells in neonatal rat models. The objective of this study was to examine the effects of human UCB CD34(+) cells (hematopoietic stem cell/endothelial progenitor cells) in a mouse model of neonatal stroke, which we recently developed. On postnatal day 12, immunocompromized (SCID) mice underwent permanent occlusion of the left middle cerebral artery (MCAO). Forty-eight hours after MCAO, human UCB CD34(+) cells (1×10(5)cells) were injected intravenously into the mice. The area in which cerebral blood flow (CBF) was maintained was temporarily larger in the cell-treated group than in the phosphate-buffered saline (PBS)-treated group at 24h after treatment. With cell treatment, the percent loss of ipsilateral hemispheric volume was significantly ameliorated (21.5±1.9%) compared with the PBS group (25.6±5.1%) when assessed at 7weeks after MCAO. The cell-treated group did not exhibit significant differences from the PBS group in either rotarod (238±46s in the sham-surgery group, 175±49s in the PBS group, 203±54s in the cell-treated group) or open-field tests. The intravenous administration of human UCB CD34(+) cells modestly reduced histological ischemic brain damage after neonatal stroke in mice, with a transient augmentation of CBF in the peri-infarct area.",CD34(+) cell| brain injury| cell-based therapy| neonatal encephalopathy| neonatal stroke| umbilical cord blood,Animal-non-drug-intervention,10,1,2
